z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2*,CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,AR,C2H3O,N2,C2O,C3H2,C3H3,PC3H4,AC3H4,C4H,C4H2,H2C4O,n-C4H3,i-C4H3,C4H4,n-C4H5,i-C4H5,C4H6,C4H612,C5H2,C5H3,C6H,C6H2,C6H3,l-C6H4,c-C6H4,n-C6H5,i-C6H5,l-C6H6,n-C6H7,i-C6H7,c-C6H7,C6H8,A1,A1-,C6H5O,C6H5OH,C5H6,C5H5,C5H5O,C5H4OH,C5H4O,n-A1C2H2,i-A1C2H2,A1C2H3,A1C2H3*,A1C2H,A1C2H*,A1C2H-,A1C2H)2,A2,A2-1,A2-2,naphthyne,A2C2HA,A2C2HB,A2C2HA*,A2C2HB*,A2C2H2,A2C2H)2,A3-1,A3-4,A3,A3C2H,A3C2H2,A4,P2,P2-,P2-H,A4-,A2R5,A2R5-
0.0024785156249999994,1.010843061695129,0.0,1370.4585383858264,0.0343980031325948,0.06361528032792645,0.0015111885216129042,1.4079952542496047e-05,0.040666471675399975,0.00013273425003007726,0.07495335744104127,3.403519231111451e-05,4.908521823186724e-06,5.882376327224823e-08,6.797668194562157e-07,2.3938708913607213e-05,9.436018929659691e-07,0.000822036800204603,0.0018528242949757466,0.16877629903969757,0.03274899132444362,1.284754546998366e-05,0.00023167897121867233,4.4800250974613516e-07,6.806997822104747e-07,1.418002596299341e-05,8.333827491270155e-07,0.10037918213909766,2.6193816098854132e-05,0.001298820402994457,3.473377539927773e-06,8.7806498358755e-05,8.528317552768663e-05,0.0008928005871874099,1.5787438578887522e-05,0.5062426382627344,4.664594129368176e-07,8.576948876412271e-14,7.890627603736471e-07,2.0752214330850597e-06,0.0005679238572594735,3.1644790254679416e-06,0.00017839075786385528,2.208790172490591e-08,0.003076443334078746,6.33981998246232e-05,2.3453185345932567e-06,3.2727598145663656e-05,0.00021098595452507445,1.264159694489186e-07,9.444550277434763e-07,9.537477374148075e-06,2.267212455239687e-05,5.137254525027315e-06,4.304921630553499e-06,3.520184218568522e-09,0.00025425654997372006,1.6576731573673077e-06,3.4327460787473844e-06,4.1871791326210035e-06,9.290033515622096e-11,6.698162982672417e-10,5.947805328942357e-08,5.244217307831696e-13,8.734055924658209e-11,1.2632971677273787e-08,2.8395516071553264e-09,0.0008907955203512402,1.0040666146473866e-05,6.847346061780209e-07,3.097068014377256e-05,2.7777168833559738e-05,2.7222300766098084e-05,4.1258635568552465e-07,7.610615853274849e-08,1.1288577820085017e-06,4.957216328703123e-08,5.507201522450803e-08,4.5319942953466535e-06,3.8385591372490126e-08,7.283561378609449e-05,4.952393901202764e-07,6.142632636016305e-07,2.837476457603774e-07,1.817789657444607e-05,2.129250480657909e-07,2.0297636138842654e-07,1.125713555194768e-06,7.93239873805671e-07,8.701561806210535e-07,4.847643713257004e-09,5.22002250525705e-09,3.499771214480489e-12,2.2580835748033064e-12,8.718391340221581e-09,7.990141140053756e-09,1.059233269236243e-06,6.21230865533015e-09,1.5092440263245004e-13,8.156212903433553e-07,3.1485037686559846e-07,2.6794155542446683e-09,2.5493911905177625e-13,6.751795404054669e-09,1.2681716463749827e-05,1.3971700511085708e-07
0.0024960937499999996,1.016532599890032,0.0,1378.0504429133853,0.03420547733197269,0.06375952463305393,0.0015313899300438427,1.4287372107203297e-05,0.04004471290017402,0.00013353085730693804,0.07510998663004403,3.318909626112396e-05,4.64189142388837e-06,6.30544173862544e-08,7.094337591221539e-07,2.447345617784275e-05,9.723509128817897e-07,0.0008313142260337571,0.0018521916090487648,0.16958563890579348,0.03287516378698714,1.2826715579845494e-05,0.00022680779078298208,4.4854329636390813e-07,6.551294688369736e-07,1.3576997568160335e-05,8.88146215230227e-07,0.0996856688362714,2.6415240662211802e-05,0.0012965319904482335,3.423499738620543e-06,8.527874506085979e-05,8.643406378925694e-05,0.0008801522277751088,1.5959626278530024e-05,0.5062048188290196,4.3099615105791153e-07,1.0237424774774522e-13,8.261238472234378e-07,2.177542151903774e-06,0.0005788835348528189,3.149599256119387e-06,0.00017468079344547935,2.4107848780992132e-08,0.003159721640053051,6.346611194844012e-05,2.3204087124918234e-06,3.27891386789538e-05,0.0002092724100690787,1.263674015665802e-07,9.256113229709689e-07,9.229555328552089e-06,2.229355131320616e-05,5.5217499503332085e-06,4.609137833903482e-06,3.764888412014943e-09,0.0002632103258607303,1.6427257226552063e-06,3.388591164828449e-06,4.239426469445469e-06,9.381828278270936e-11,6.730993535821227e-10,5.826325237966798e-08,5.318621022697096e-13,8.67394465252859e-11,1.2323196339558188e-08,2.720140630434677e-09,0.0008990268367108774,1.0446015667706139e-05,6.998430008968859e-07,3.090048896495483e-05,2.7580227794595527e-05,2.827235708121002e-05,4.005001212397253e-07,7.502679040524894e-08,1.1776358584082466e-06,4.7555464067771523e-08,5.2857105673824456e-08,4.291263692897089e-06,3.7446757932117906e-08,7.409148299348172e-05,5.190422518101168e-07,6.423158592928501e-07,3.0461628700600024e-07,1.8212706692931693e-05,2.1943593895297111e-07,2.090902053791729e-07,1.1501307598584021e-06,8.094454492365615e-07,8.887122492955777e-07,5.067535513850978e-09,5.462707747720211e-09,3.5595878517620273e-12,2.459010342427907e-12,9.15011412750052e-09,8.396679966538233e-09,1.0864640717443333e-06,6.523906351466407e-09,1.5563678035937042e-13,8.365071222353212e-07,3.2481340448558093e-07,2.8461667114135767e-09,2.601990264306636e-13,7.09475258405967e-09,1.282291728179858e-05,1.4582547129106057e-07
0.002513671875,1.0222210697649334,0.0,1385.6423474409444,0.03401513022104924,0.06390355898229454,0.001551511200072283,1.4492439037193226e-05,0.039428747948602114,0.00013435585251377595,0.07526353450162249,3.236918016452514e-05,4.385749057911042e-06,6.753059478037911e-08,7.398578501869923e-07,2.5009796778713365e-05,1.0015733056968306e-06,0.0008404621270050696,0.001851428625349669,0.17038987079979873,0.03299962408910158,1.280681387115286e-05,0.00022210740620838464,4.4889248360910245e-07,6.307587000935299e-07,1.2997403617571387e-05,9.462651797642248e-07,0.09899526506942112,2.6639339779881664e-05,0.001293846875758848,3.3728361783460035e-06,8.278172782971542e-05,8.757664661807156e-05,0.0008677780290735795,1.6134479666632997e-05,0.506167393609513,3.985219242594254e-07,8.677140395639542e-14,8.649602759356803e-07,2.2839396748330014e-06,0.0005898016673522239,3.134781386541167e-06,0.00017093648295941148,2.6292448751481088e-08,0.003243974748860867,6.353676119248845e-05,2.2954712948377305e-06,3.2829718149419916e-05,0.00020751896254492456,1.2637967420944317e-07,9.060833984572952e-07,8.926079985060856e-06,2.1894240127023924e-05,5.928280938281386e-06,4.92970953761593e-06,4.0249107928714635e-09,0.0002723720012895627,1.6262296074728395e-06,3.3443586352175974e-06,4.296241881997097e-06,9.48687077121549e-11,6.765289275249696e-10,5.708625192541233e-08,5.332311823964338e-13,8.604072957502389e-11,1.2021644677233694e-08,2.6046408943580385e-09,0.0009071176598632323,1.086607902154166e-05,7.147719262596005e-07,3.081452185178234e-05,2.736839575904137e-05,2.9354090078780563e-05,3.884832368126229e-07,7.380336041070196e-08,1.2263308233425225e-06,4.562221867610701e-08,5.0715814987962503e-08,4.060986927288974e-06,3.6510819108181096e-08,7.536117040211797e-05,5.439027850891611e-07,6.715832604531638e-07,3.267283889132637e-07,1.8245057710458973e-05,2.2606856853597598e-07,2.1535952770918913e-07,1.1750912158435874e-06,8.256843565419233e-07,9.074907568529281e-07,5.2949261799650446e-09,5.71487969249557e-09,3.6190707330839794e-12,2.6739952158160336e-12,9.601983686720999e-09,8.822770761238022e-09,1.1142450561814612e-06,6.849654176801982e-09,1.581602419565509e-13,8.577865523652594e-07,3.350680186371008e-07,3.0226181243144524e-09,2.623085555453399e-13,7.453549570730464e-09,1.2962925217947026e-05,1.5218369004852334e-07
0.0025312499999999996,1.0279084706882682,0.0,1393.2342519685035,0.033826925056343736,0.06404737562328101,0.0015715448909311646,1.469490137348746e-05,0.03881861470862808,0.00013520850125121656,0.07541400364077484,3.157429468889064e-05,4.139911639287349e-06,7.226215947827825e-08,7.710276835741584e-07,2.5547295519022567e-05,1.0312561827984828e-06,0.000849478238138658,0.0018505399884682055,0.17118892469372782,0.033122371799415296,1.2787795247979313e-05,0.00021757231899152915,4.4905963816087134e-07,6.075230364891096e-07,1.2440638260880576e-05,1.0079154322448626e-06,0.09830807951017656,2.686573538527623e-05,0.0012907673257753377,3.3214665052497445e-06,8.031744913279477e-05,8.870998094571864e-05,0.000855675770799228,1.6312050747613427e-05,0.5061303512417615,3.687546721843495e-07,7.537151643516194e-14,9.056459303494682e-07,2.3945107307784905e-06,0.0006006692919530183,3.1200093247562557e-06,0.00016716281522711823,2.865348063173201e-08,0.003329163679062716,6.360947451825258e-05,2.2705401250175097e-06,3.284934281835653e-05,0.0002057271061794696,1.264453767782976e-07,8.859115035464848e-07,8.627128779127641e-06,2.1474687904929713e-05,6.357529211941045e-06,5.267100233174377e-06,4.301132322839222e-09,0.0002817417508665713,1.6082777414962084e-06,3.3001282902232625e-06,4.357917083552121e-06,9.608375626818352e-11,6.801423683886234e-10,5.594596425628223e-08,5.388556191372262e-13,8.528139110476128e-11,1.1728010087720505e-08,2.49301162291781e-09,0.0009150611482507022,1.1301202784158845e-05,7.294623301920517e-07,3.0712581243237955e-05,2.7141702510747095e-05,3.0467553864800067e-05,3.765315109961485e-07,7.244534948441865e-08,1.2747047296966956e-06,4.3769828639369253e-08,4.864863364951776e-08,3.841024926140235e-06,3.557973506193557e-08,7.664505183769375e-05,5.698612544504053e-07,7.021099078466656e-07,3.50131384049185e-07,1.8274835198724452e-05,2.3281724819254182e-07,2.2178411058675894e-07,1.2006031496940767e-06,8.419436987393781e-07,9.264863969141148e-07,5.529926213540094e-09,5.976800271560869e-09,3.678161437150725e-12,2.9072530468357966e-12,1.0074791993708285e-08,9.269235563331413e-09,1.1425811707560035e-06,7.190092391918764e-09,1.6203877595379802e-13,8.794621579019301e-07,3.4561718310936163e-07,3.209255419130488e-09,2.663730732526067e-13,7.828795564843839e-09,1.3101627506349344e-05,1.5879923365093502e-07
0.0025664062499999997,1.039280044115823,0.0,1408.4180610236217,0.03345679828995252,0.06433433388503319,0.001611327906154262,1.5091275462253004e-05,0.0376159147798675,0.00013699451286047196,0.07570573472645399,3.0056146118222636e-05,3.678528982884102e-06,8.251989744803784e-08,8.355621369638993e-07,2.662445773849293e-05,1.0919615232726586e-06,0.0008671094313904504,0.0018484004047881173,0.17277132745422485,0.03336274115283694,1.2752241917070514e-05,0.00020898059688726484,4.488783977697943e-07,5.642668965135901e-07,1.1393610090082318e-05,1.142414468789107e-06,0.09694366649058099,2.7324194703350825e-05,0.001283435534298269,3.2168530634708315e-06,7.549245886219754e-05,9.094616158239545e-05,0.0008322777907859591,1.667548599710942e-05,0.5060573791736819,3.164221598853548e-07,6.678188067517998e-15,9.927834877556844e-07,2.628448067995684e-06,0.0006222265306721255,3.0905561018792054e-06,0.00015954259119400205,3.394812711361694e-08,0.0035022221015066773,6.375907940227132e-05,2.2207913952127694e-06,3.282598825248034e-05,0.00020203283537504233,1.2671477343789862e-07,8.43765372360915e-07,8.042999528546206e-06,2.0576663824919185e-05,7.286020609241009e-06,5.993581803420391e-06,4.904947696350492e-09,0.0003011042679498164,1.5683055650780416e-06,3.2119147971820434e-06,4.496725713882264e-06,9.90274242385858e-11,6.878679576823789e-10,5.3771868163326525e-08,5.443506812234823e-13,8.352582261375297e-11,1.1163430746189283e-08,2.281036109343252e-09,0.0009304867764022159,1.2217587143881706e-05,7.579437110105915e-07,3.046037674379242e-05,2.6644048182691704e-05,3.2789450089716014e-05,3.528197584483534e-07,6.935839154529396e-08,1.369744688904682e-06,4.029884530289443e-08,4.473627942015058e-08,3.4314819631137023e-06,3.3737659178028685e-08,7.925640106708091e-05,6.251899249449371e-07,7.670705314907609e-07,4.009437238865512e-07,1.832633695602511e-05,2.4664326091475287e-07,2.350968381295505e-07,1.2532990917574187e-06,8.744839971902365e-07,9.651102168721651e-07,6.0228190837244e-09,6.530398205685649e-09,3.794980397164433e-12,3.4273168170376254e-12,1.1085381843789688e-08,1.0225532434575397e-08,1.2009290863116764e-06,7.916417646689279e-09,1.6755744746161018e-13,9.240064238793807e-07,3.6760505334627077e-07,3.6143562808603087e-09,2.712360617193083e-13,8.630253719324512e-09,1.3374781689751896e-05,1.728238409947763e-07
0.0026015624999999997,1.0506473994059262,0.0,1423.60187007874,0.033094816417398004,0.06462032253983307,0.0016506716309114364,1.5474399435278166e-05,0.036436882249670476,0.00013888286599283948,0.07598522719648955,2.8625098912438825e-05,3.2559178589888998e-06,9.391049514495291e-08,9.028949916850975e-07,2.7701050989189235e-05,1.154331932009959e-06,0.000884190316537591,0.0018458155450122198,0.17433228250206717,0.03359630289083844,1.2719446395941717e-05,0.00020098234012546847,4.4808214400750436e-07,5.248583806354254e-07,1.0430092826275253e-05,1.2930976132940745e-06,0.0955933975196209,2.7786752975099157e-05,0.0012745722377566146,3.110384302296563e-06,7.081828144207567e-05,9.313447543875855e-05,0.0008099277261734627,1.7050354943690827e-05,0.5059858164551686,2.7225614749036805e-07,9.694707054781622e-14,1.0881850753877382e-06,2.880051915183775e-06,0.0006434757601097849,3.0611091235694263e-06,0.0001518658966974901,4.009370827129719e-08,0.0036784914103141337,6.39090803032931e-05,2.171407072082243e-06,3.2720346672688344e-05,0.00019820373323645277,1.2711520058823624e-07,7.995781674268925e-07,7.477768683366131e-06,1.9605804976230536e-05,8.312213585142093e-06,6.791927718015894e-06,5.583603116529732e-09,0.0003212902782324675,1.5237087160312752e-06,3.1246785393400936e-06,4.658567926740078e-06,1.028249514125203e-10,6.964828622538464e-10,5.173036785817212e-08,5.641393881102673e-13,8.16767451739969e-11,1.0627010563365613e-08,2.083558953060377e-09,0.0009452479155830749,1.3197782208433131e-05,7.8473426170619e-07,3.014322133715734e-05,2.608886767389347e-05,3.523626881582151e-05,3.293863189326807e-07,6.586050503594686e-08,1.4604452154046118e-06,3.7119247851763056e-08,4.111443074947882e-08,3.0605403882012404e-06,3.193575832332666e-08,8.192808503797858e-05,6.85366896119171e-07,8.375703644747286e-07,4.574184549657736e-07,1.836625392295041e-05,2.6085259378688444e-07,2.490164961543527e-07,1.3082449933774551e-06,9.069447709853703e-07,1.0045162298366362e-06,6.546503840124841e-09,7.125128761587035e-09,3.9095268334819496e-12,4.033763071075839e-12,1.2188053240908709e-08,1.127207544561873e-08,1.2615173474042175e-06,8.706920630308691e-09,1.7675025877036104e-13,9.701380525235701e-07,3.907841318224563e-07,4.0653840490347095e-09,2.81481270749742e-13,9.503757759291452e-09,1.3641399514051809e-05,1.8795764173668892e-07
0.0026367187499999997,1.0620105945438527,0.0,1438.785679133858,0.03274071179835643,0.06490526938429206,0.0016895170452429944,1.5842486871550293e-05,0.0352817734446856,0.0001408690057600851,0.07625251695221189,2.7273561534838144e-05,2.8704577582686977e-06,1.0650781984036395e-07,9.7287224565446e-07,2.8773648770664755e-05,1.2182344864545579e-06,0.0009007056675588982,0.0018428222274424386,0.17587126577250378,0.03382307616181397,1.2688817306865643e-05,0.0001935354729439543,4.46746294171541e-07,4.889092903256916e-07,9.545098952423784e-06,1.4614326365317394e-06,0.09425817017307594,2.824965736200367e-05,0.0012642132475087727,3.002692957755641e-06,6.630579859471867e-05,9.526794582289187e-05,0.0007885975191842445,1.7437082672941216e-05,0.5059155755096088,2.3487783532153723e-07,2.4493792780159274e-14,1.1924794960727624e-06,3.1499508227424502e-06,0.0006643454551785846,3.0315641703645733e-06,0.0001441731900801879,4.7198796207162394e-08,0.0038576022145740125,6.405461307417568e-05,2.1225751367744768e-06,3.25339114987818e-05,0.00019425160440260158,1.2759713782482279e-07,7.53728639117419e-07,6.932079922855301e-06,1.856891403760102e-05,9.440460612231368e-06,7.665083451525032e-06,6.344385074129817e-09,0.0003422941859487143,1.475294790483561e-06,3.0390657866144504e-06,4.846188683137231e-06,1.0758289568661047e-10,7.057232661008892e-10,4.9812713301158874e-08,5.722452221421291e-13,7.94395453152062e-11,1.0116593326494312e-08,1.89956111271514e-09,0.0009592930553972896,1.4244363000268363e-05,8.093098345526989e-07,2.9760790021703553e-05,2.5478126116646554e-05,3.780571698701306e-05,3.062921500043334e-07,6.20419258114781e-08,1.5446359971443537e-06,3.42115773950409e-08,3.777443598814753e-08,2.726292563428143e-06,3.018636482640593e-08,8.466240414956583e-05,7.507347956075741e-07,9.13987930770474e-07,5.199094282897142e-07,1.839363217530968e-05,2.7538660073406896e-07,2.635323598154632e-07,1.3654571055548814e-06,9.392137579444317e-07,1.0446419163151087e-06,7.1007280639342755e-09,7.762053917390752e-09,4.021305467296528e-12,4.729971572016385e-12,1.338888612931463e-08,1.2415227130158818e-08,1.3243695158162867e-06,9.565427185150343e-09,1.8196208508531955e-13,1.0178686963889128e-06,4.151633506912195e-07,4.5658163528988225e-09,2.859183896069499e-13,1.0453837511839226e-08,1.390054263067207e-05,2.0426213677121463e-07
0.0026718749999999998,1.0733697276715084,0.0,1453.969488188976,0.032394227176674534,0.0651890978012481,0.0017278058166221722,1.6193844067908825e-05,0.03415082021680127,0.00014294905415487879,0.07650764879844836,2.5994589004457487e-05,2.5204547685644086e-06,1.2038506187147203e-07,1.0453149576413582e-06,2.983887902477893e-05,1.2835252182511962e-06,0.000916641032463755,0.0018394568332020431,0.1773877724509752,0.03404309022461022,1.2659729691418617e-05,0.00018659922357393204,4.4494859145629686e-07,4.5607172229198897e-07,8.733662469735242e-06,1.6489566556090406e-06,0.09293888818240725,2.8708930494412543e-05,0.0012524018864721988,2.894397643701367e-06,6.196375921609455e-05,9.733993490160006e-05,0.0007682558656233872,1.7836116254357317e-05,0.5058465706051493,2.0315208196276276e-07,7.302173911493404e-14,1.3063255472548173e-06,3.438732159089159e-06,0.0006847641975810668,3.0018287901201176e-06,0.00013650485792056588,5.538159611348917e-08,0.004039161664284504,6.419116794691246e-05,2.0744604735563286e-06,3.226887543757944e-05,0.0001901883557531151,1.281152157250489e-07,7.066259367420459e-07,6.406612050828215e-06,1.747450404513812e-05,1.067448013524457e-05,8.615570899241548e-06,7.195370763483725e-09,0.0003641070699048148,1.4238782406180754e-06,2.955711223678205e-06,5.06254229846629e-06,1.1355241792170314e-10,7.15910483573575e-10,4.801134070794617e-08,5.939438606417214e-13,7.710248146223397e-11,9.630495622254613e-09,1.728625473858412e-09,0.0009725725095611465,1.535978613586735e-05,8.311378368096837e-07,2.931342211085454e-05,2.481456062522745e-05,4.049413352560054e-05,2.8362697966933883e-07,5.7995675203489797e-08,1.6201231859562078e-06,3.155679026140304e-08,3.470451922804295e-08,2.4265957944837185e-06,2.8501230504623593e-08,8.746119888373715e-05,8.216454739137707e-07,9.967119141616598e-07,5.887539040991933e-07,1.8407516936076476e-05,2.901802414375162e-07,2.786296185111848e-07,1.4249260974080653e-06,9.7117627251947e-07,1.0854163140289998e-06,7.685657130920125e-09,8.442769431754035e-09,4.129815663801327e-12,5.535526761948589e-12,1.4694673337912444e-08,1.3662208189504076e-08,1.3895021191262532e-06,1.0496422687585185e-08,1.9053687293423638e-13,1.0672077724996816e-06,4.4074523761287107e-07,5.119748265613779e-09,2.95268075501012e-13,1.1485697235585779e-08,1.4151263659107705e-05,2.2180017379821612e-07
0.00270703125,1.0847249213679018,0.0,1469.1532972440941,0.032055115649882,0.0654717269624228,0.0017654806014061226,1.652688676334976e-05,0.03304422781522762,0.00014511980701566028,0.07675067747444454,2.478187509511451e-05,2.204143104502025e-06,1.3561267407088567e-07,1.1200204052564152e-06,3.089345655676794e-05,1.3500502733944132e-06,0.0009319825209095928,0.001835755110619863,0.17888131949369507,0.034256384372132395,1.2631533596129037e-05,0.00018013438548550634,4.427656230566537e-07,4.260342879623009e-07,7.990887008493526e-06,1.8572578866746218e-06,0.09163645620066613,2.9160461205779095e-05,0.00123918864214671,2.7860911627635204e-06,5.779888124306542e-05,9.934419967322768e-05,0.0007488689102123428,1.8247930899795664e-05,0.5057787182283231,1.761479822274763e-07,3.865633444786337e-14,1.4304084688509576e-06,3.7469343185306944e-06,0.0007046609844882763,2.971821382354653e-06,0.00012890088083170232,6.476913189014273e-08,0.004222755865479253,6.431464399482423e-05,2.0272059845874664e-06,3.19280884703609e-05,0.00018602605904192057,1.2862789114996044e-07,6.587071889415847e-07,5.902082630483438e-06,1.6332923382321877e-05,1.2017255035277709e-05,9.645427666557053e-06,8.144911829848445e-09,0.00038671651098153324,1.3702525968942133e-06,2.8752255625737447e-06,5.310799619539909e-06,1.2092321355385278e-10,7.269275814073048e-10,4.6318974421258473e-08,6.094001750803746e-13,7.448697771287728e-11,9.166978720790346e-09,1.569864458703306e-09,0.0009850387930411745,1.6546356709799303e-05,8.496950860789983e-07,2.8802172205966426e-05,2.410163949043744e-05,4.329643738431064e-05,2.6149897710445626e-07,5.381128363609076e-08,1.684764443302093e-06,2.913610153195896e-08,3.1890204388924073e-08,2.1591420435641374e-06,2.6890212425065577e-08,9.032575236798977e-05,8.984561710861143e-07,1.0861373143263613e-06,6.642662320637204e-07,1.8406964234941823e-05,3.0516136687105734e-07,2.942881196281509e-07,1.4866134287493881e-06,1.0027145347170318e-06,1.126758361584314e-06,8.300690100630325e-09,9.168124593108876e-09,4.234553536292219e-12,6.457403363502003e-12,1.611191816983487e-08,1.5019960545255115e-08,1.4569222847617693e-06,1.150391603706244e-08,1.9659916886648354e-13,1.1181602217755745e-06,4.675236036077957e-07,5.73085335065316e-09,3.0099097286822225e-13,1.2604242151749173e-08,1.4392610754659777e-05,2.406349129648528e-07
0.0027421875,1.0960763331965448,0.0,1484.3371062992123,0.031723139848623516,0.06575307204066506,0.0018024853525150043,1.684015484539047e-05,0.031962173097648906,0.00014737871519022018,0.07698166856161184,2.3629736791717776e-05,1.919691340425532e-06,1.5225813798326799e-07,1.1967648820763005e-06,3.193421525250951e-05,1.4176476195073937e-06,0.0009467166746229436,0.0018317519972597589,0.1803514477296757,0.03446300773222613,1.2603567043531851e-05,0.00017410352351850705,4.402716720513003e-07,3.985195865061021e-07,7.311988370721007e-06,2.087965436873776e-06,0.09035177472948207,2.960009733742884e-05,0.0012246307555042752,2.6783326062211685e-06,5.381597515636905e-05,0.00010127494209053578,0.0007304008709009713,1.8673035787588776e-05,0.5057119373222222,1.5309996533499925e-07,8.444442118366634e-14,1.5654380622750772e-06,4.075043378831731e-06,0.0007239657143617432,2.9414723425697224e-06,0.00012140042899592958,7.54971783867124e-08,0.00440795259338752,6.442139067113867e-05,1.9809360595087144e-06,3.151501196678262e-05,0.00018177699853883672,1.2909865987545444e-07,6.104346611177205e-07,5.419242989672606e-06,1.5156349530538976e-05,1.347094034766847e-05,1.0756152835800154e-05,9.202007478307514e-09,0.00041010640979945,1.3151699163276532e-06,2.798185409151342e-06,5.5943556155600825e-06,1.3000450601193065e-10,7.390321761196665e-10,4.4729660088336327e-08,6.349996396712682e-13,7.177123719677967e-11,8.724671516841668e-09,1.4227818147661288e-09,0.0009966470076801966,1.780619460389614e-05,8.644899081023016e-07,2.822884724363529e-05,2.3343507139333576e-05,4.62061061687464e-05,2.400265565199628e-07,4.9571802746097204e-08,1.736550983550206e-06,2.6931514689645408e-08,2.9315789030865737e-08,1.9215238183991244e-06,2.5361870883961493e-08,9.325670487044052e-05,9.815266559117194e-07,1.1826625762125173e-06,7.467333046514274e-07,1.839105540097605e-05,3.2025188094476834e-07,3.1048293179537617e-07,1.5504501934254203e-06,1.0337094474467345e-06,1.1685779135464455e-06,8.945378922049634e-09,9.939190440245619e-09,4.335018541832896e-12,7.51513686550852e-12,1.7647586816570887e-08,1.6496024305596288e-08,1.5266276045789105e-06,1.2592266675008133e-08,2.0490219697474988e-13,1.170727813686843e-06,4.954839094144036e-07,6.403130570371815e-09,3.0997917406677274e-13,1.381485280862324e-08,1.462363670994815e-05,2.6083058781866814e-07
0.00277734375,1.1074241443368118,0.0,1499.5209153543303,0.03139807180525317,0.06603304451506382,0.0018387656286660186,1.7132322743895965e-05,0.030904803054011384,0.00014972384697909557,0.07720069921554212,2.2533089161495155e-05,1.6652099660195911e-06,1.7038439975285825e-07,1.2753057730938173e-06,3.295813474227674e-05,1.48614829700315e-06,0.0009608304349072157,0.0018274814587026509,0.1817977239919225,0.03466301900154019,1.2575167978943627e-05,0.00016847112498575518,4.3753658296760335e-07,3.732803409718667e-07,6.692328306323172e-06,2.342738051713245e-06,0.08908573493488918,3.0023735054566843e-05,0.0012087917461434527,2.5716399432586616e-06,5.001808128483617e-05,0.00010312684759661757,0.0007128145753129769,1.9111975709846862e-05,0.505646149525945,1.3337640566706555e-07,5.4747427538827064e-14,1.7121448102780428e-06,4.423489602193873e-06,0.0007426098773473674,2.910723859385067e-06,0.00011404138078477974,8.770969083238735e-08,0.00459430425679901,6.450823272296609e-05,1.9357588681908603e-06,3.103366435634246e-05,0.00017745369329487493,1.2949585540696403e-07,5.622884563602715e-07,4.958860288508649e-06,1.395861426866194e-05,1.503677928298411e-05,1.1948657057041381e-05,1.0375978569770998e-08,0.00043425678939852577,1.2593241298199147e-06,2.7251224444745426e-06,5.916832575598765e-06,1.4108626334950927e-10,7.522127836764531e-10,4.323821337391395e-08,6.560506448425234e-13,6.882818969614816e-11,8.30219342382598e-09,1.2865976009037045e-09,0.0010073552205061521,1.914119397971387e-05,8.750842500612233e-07,2.7596022305203387e-05,2.254491222751177e-05,4.92151859497982e-05,2.1932923824862284e-07,4.5351149278512504e-08,1.7736907235076137e-06,2.4925600576234892e-08,2.6964615562857943e-08,1.7112912973215861e-06,2.3922706686136224e-08,9.62539740438666e-05,1.0712141536970958e-06,1.2866844496595733e-06,8.364084603098293e-07,1.8358910243742386e-05,3.3536755758860436e-07,3.271834839904636e-07,1.6163350237350427e-06,1.0640405247342708e-06,1.2107748861765734e-06,9.6186797110162e-09,1.0756443332696102e-08,4.430716844559738e-12,8.719122930392258e-12,1.93084538768948e-08,1.8097784140371268e-08,1.5986041974150886e-06,1.3765449355028412e-08,2.1104534140646894e-13,1.2249076964258978e-06,5.246015355519566e-07,7.140221137450537e-09,3.1586322818014986e-13,1.5122769999983276e-08,1.4843405232043925e-05,2.8245181796593506e-07
